Gia,Dien tich,Gia/m²,Chieu ngang,Chieu dai,Huong dat,Loai hinh dat,Quan,Cluster
1.95,-0.4567739326382712,-0.6736234126861932,-0.5196994721195185,-0.0381981256818012,1.2109365405134302,0.960470575177818,-1.7926052806737234,0
2.7,-0.4567739326382712,-0.3745473743216901,-0.5196994721195185,-0.0381981256818012,0.6381260541034375,0.960470575177818,-0.6013886103555152,0
2.85,-0.3650474048024575,-0.3689646216055526,-0.5196994721195185,0.2292696164314416,-0.4088891282182459,-1.0411563100877543,0.0110570287692022,0
3.15,-0.4567739326382712,-0.1951017513029882,-0.5196994721195185,-0.0381981256818012,-1.0545428474095684,0.960470575177818,0.0110570287692022,0
2.97,-0.2733208769666438,-0.3745473743216901,-0.5196994721195185,0.4967373585446846,-0.4088891282182459,-1.0411563100877543,0.0110570287692022,0
2.95,-0.3650474048024575,-0.3306828886948962,-0.5196994721195185,0.2292696164314416,-1.0545428474095684,-1.0411563100877543,0.0110570287692022,0
2.65,-0.4567739326382712,-0.3944857768793236,-0.5196994721195185,-0.0381981256818012,-0.9295166428186308,-1.0411563100877543,0.2658253453181701,0
3.8,-0.4567739326382712,0.0640974819462477,-0.5196994721195185,-0.0381981256818012,-0.6780118088139132,-1.0411563100877543,0.2658253453181701,0
4.75,-0.4567739326382712,0.442927130541285,-0.5196994721195185,-0.0381981256818012,-0.4088891282182459,0.960470575177818,-0.6013886103555152,0
2.59,2.1115688467645115,-1.0209503852401696,0.0921979687805854,4.64248736129995,-1.0545428474095684,0.960470575177818,-1.7926052806737234,0
3.04,-0.4567739326382712,-0.238966236929782,-0.5196994721195185,-0.0381981256818012,-1.0545428474095684,0.960470575177818,-0.6013886103555152,0
3.85,-0.5063062576696107,0.1267040659772171,-0.5196994721195185,-0.1184384483157743,-1.0545428474095684,0.960470575177818,-0.6013886103555152,0
4.0,-0.6035363771755731,0.2826223739779112,-0.5196994721195185,-0.3056658677950442,-0.4088891282182459,0.960470575177818,-0.6013886103555152,0
2.5,-0.4567739326382712,-0.4543009845522242,-0.5196994721195185,-0.0381981256818012,-0.6780118088139132,-1.0411563100877543,-0.6013886103555152,0
1.98,-0.6952629050113868,-0.5436250280104225,0.354439729166344,-2.1779400625877448,-0.6780118088139132,0.960470575177818,0.2658253453181701,0
5.7,-0.952097182951665,1.6623598309661525,-0.8475016726017169,-0.8406013520215301,-0.6780118088139132,0.960470575177818,2.672244422405577,0
4.8,-0.0715225157278537,0.1306917464887438,-0.5196994721195185,1.085166391193819,1.2109365405134302,-1.0411563100877543,0.2658253453181701,0
3.05,-0.0898678212950165,-0.437552726403812,-0.5196994721195185,1.0316728427711706,0.6381260541034375,0.960470575177818,0.2658253453181701,0
5.1,0.0935852343766108,0.1131459522380261,-0.5196994721195185,1.5666083269976565,1.2109365405134302,-1.0411563100877543,0.2658253453181701,0
2.45,-0.1265584324293419,-0.6233786382409566,-0.5196994721195185,0.8979389717145491,-1.0545428474095684,0.960470575177818,-0.6013886103555152,0
3.52,0.0018587065407971,-0.3282902803879802,-0.5196994721195185,1.2991405848844135,1.3926706101530224,-1.0411563100877543,0.2658253453181701,0
10.3,-0.2733208769666438,2.282842918559708,-0.0826298714765872,-0.0381981256818012,1.297310003812206,0.960470575177818,0.7715978498593435,1
19.38,3.44160350038381,1.0219383408149632,2.758322532702466,1.2991405848844135,-0.4088891282182459,0.960470575177818,0.2658253453181701,2
2.25,-1.1905861553247803,0.0441590793886142,-0.738234272440984,-1.822207965577132,-1.0545428474095684,0.960470575177818,0.1276183684866484,0
12.9,-0.4934645437725967,3.7977627448887046,0.354439729166344,-1.643004578361259,1.3926706101530224,0.960470575177818,0.7715978498593435,1
8.2,2.295021902436139,-0.1432619046531411,1.6656485310951377,0.4967373585446846,1.2109365405134302,0.960470575177818,-0.6013886103555152,1
3.0,-0.4567739326382712,-0.2549169589758888,-0.5196994721195185,-0.0381981256818012,1.3926706101530224,0.960470575177818,0.2658253453181701,0
2.4,-0.4567739326382712,-0.4941777896674913,-0.5196994721195185,-0.0381981256818012,-0.9295166428186308,0.960470575177818,0.2658253453181701,0
5.9,0.0018587065407971,0.430964089006705,-0.5196994721195185,1.2991405848844135,1.2109365405134302,0.960470575177818,-0.6013886103555152,0
2.4,-0.6402269883098985,-0.3877067200097281,-0.5196994721195185,-0.3056658677950442,-0.9295166428186308,0.960470575177818,0.2658253453181701,0
4.75,2.295021902436139,-0.6935618152438268,1.6656485310951377,1.2991405848844135,-1.0545428474095684,0.960470575177818,0.0110570287692022,0
12.0,0.3137289011825636,1.91876768785732,0.354439729166344,-0.0381981256818012,-0.4088891282182459,-1.0411563100877543,-0.6013886103555152,1
4.35,-0.3650474048024575,0.2008749234916138,-0.5196994721195185,0.2292696164314416,-0.4088891282182459,0.960470575177818,-0.6013886103555152,0
1.33,-0.4751192382054339,-0.9156756197358644,-0.5196994721195185,-0.0381981256818012,0.6381260541034375,0.960470575177818,0.0110570287692022,0
2.35,-1.2823126831605942,0.2527147701414609,-0.3011646717980528,-2.7128755468142307,-1.0545428474095684,0.960470575177818,2.672244422405577,0
2.65,-0.5301551549069221,-0.3506212912525298,-0.8693551526338634,0.7267596167620733,1.3926706101530224,0.960470575177818,0.0110570287692022,0
21.0,3.212287180794276,1.3401552456347945,2.5397877323810003,1.2991405848844135,1.3926706101530224,-1.0411563100877543,0.2658253453181701,2
7.8,1.286030096242189,0.1438510921767819,1.6656485310951377,-0.0381981256818012,1.2109365405134302,-1.0411563100877543,-0.6013886103555152,1
2.95,0.4604913457198655,-0.6668443558165977,-0.0826298714765872,1.2991405848844135,-0.4088891282182459,-1.0411563100877543,-0.6013886103555152,0
3.35,-1.1905861553247803,0.7751009171514597,-0.4672511200423667,-2.2528310303794528,1.243988053376593,0.960470575177818,2.672244422405577,0
15.5,1.3777566240780024,1.6392312839992973,1.6656485310951377,-0.0381981256818012,0.6381260541034375,-1.0411563100877543,0.0110570287692022,2
1.32,-0.4934645437725967,-0.9140805475312536,-0.5196994721195185,-0.0381981256818012,-0.6780118088139132,0.960470575177818,0.0110570287692022,0
2.1,-0.4567739326382712,-0.6138082050132926,-0.5196994721195185,1.2991405848844135,1.3926706101530224,-1.0411563100877543,-0.6013886103555152,0
2.85,-0.7319535161457122,-0.114151836918996,-0.5196994721195185,-0.8406013520215301,-1.0545428474095684,0.960470575177818,-0.6013886103555152,0
1.99,-1.0071330996531531,-0.3175235430068582,-0.5196994721195185,-1.643004578361259,-0.6780118088139132,0.960470575177818,-0.6013886103555152,0
1.77,-1.1905861553247803,-0.2748553615335224,-0.6508203523123978,-2.1779400625877448,-0.6780118088139132,0.960470575177818,-0.6013886103555152,0
4.1,-0.4567739326382712,0.183727897292049,-0.5196994721195185,-0.0381981256818012,1.3926706101530224,-1.0411563100877543,0.2658253453181701,0
11.0,0.8640880681974457,1.0989005746874283,1.0100441301307408,0.0152954227408471,1.2109365405134302,-1.0411563100877543,0.2658253453181701,1
2.25,-0.6402269883098985,-0.4543009845522242,-0.5196994721195185,-0.5731336099082872,-0.4088891282182459,0.960470575177818,-0.6013886103555152,0
1.55,-0.676917599444224,-0.748990574354048,-0.5196994721195185,-0.6801207067535839,-0.9295166428186308,0.960470575177818,0.0110570287692022,0
4.7,1.1025770405705613,-0.4379514944549647,0.7915093298092752,1.0316728427711706,1.243988053376593,0.960470575177818,-0.6013886103555152,0
1.15,-0.4567739326382712,-0.9926378536083298,-0.5196994721195185,-0.0381981256818012,-1.0545428474095684,0.960470575177818,-1.7926052806737234,0
1.6,-1.0750107302516554,-0.4889938050025066,-0.0826298714765872,-2.415986353068531,-0.9295166428186308,0.960470575177818,-0.6013886103555152,0
4.95,0.4604913457198655,-0.1352865436300876,0.5729745294878097,-0.0381981256818012,1.2109365405134302,0.960470575177818,0.0110570287692022,0
3.85,-0.5118098493397594,0.131489282591049,-0.5196994721195185,-0.1986787709497474,-0.6780118088139132,0.960470575177818,-0.6013886103555152,0
1.75,-0.8603706551158513,-0.5563856056473079,-0.0826298714765872,-1.910472320474502,-0.4088891282182459,0.960470575177818,-0.6013886103555152,0
4.25,1.0108505127347476,-0.5097297436624455,0.5729745294878097,1.0316728427711706,-0.9295166428186308,-1.0411563100877543,0.0110570287692022,0
12.5,0.6439444013914929,1.6639549031707632,0.354439729166344,0.7267596167620733,-1.0545428474095684,0.960470575177818,2.672244422405577,1
1.42,-0.0715225157278537,-0.9830674203806656,-0.5196994721195185,1.165406713827792,1.3926706101530224,0.960470575177818,-1.7926052806737234,0
4.15,-0.5301551549069221,0.2726531726990944,-0.738234272440984,0.2292696164314416,1.243988053376593,-1.0411563100877543,2.672244422405577,0
7.1,2.0565329300630237,-0.2565120311804995,1.2285789304522066,1.5666083269976565,1.3926706101530224,0.960470575177818,-0.6013886103555152,1
1.39,-0.4567739326382712,-0.8969335213316889,-0.5196994721195185,-0.0381981256818012,1.3926706101530224,0.960470575177818,-1.7926052806737234,0
3.35,0.6989803180929811,-0.6317527673151627,0.1359049288448784,2.636479295450628,1.2109365405134302,-1.0411563100877543,0.0110570287692022,0
7.6,1.1392676517048868,0.1693722474505528,0.354439729166344,1.2991405848844135,1.2109365405134302,-1.0411563100877543,-0.6013886103555152,1
3.05,-0.4567739326382712,-0.2349785564182553,-0.5196994721195185,-0.0381981256818012,-1.0545428474095684,0.960470575177818,-0.6013886103555152,0
3.65,-0.4567739326382712,0.0042822742733471,-0.5196994721195185,-0.0381981256818012,-0.4088891282182459,0.960470575177818,0.2658253453181701,0
2.85,-0.6402269883098985,-0.1883226944333927,-0.0826298714765872,-1.375536836248016,1.3926706101530224,0.960470575177818,0.2658253453181701,0
2.6,-0.4567739326382712,-0.4144241794369571,-0.5196994721195185,-0.0381981256818012,1.243988053376593,0.960470575177818,0.2658253453181701,0
3.28,-0.5118098493397594,-0.1029863314867211,-0.5196994721195185,-0.0381981256818012,1.3926706101530224,0.960470575177818,0.2658253453181701,0
2.95,-0.4567739326382712,-0.2748553615335224,-0.5196994721195185,-0.0381981256818012,1.3926706101530224,-1.0411563100877543,-0.6013886103555152,0
5.8,0.4604913457198655,0.0908149413734767,-0.5196994721195185,2.636479295450628,1.2109365405134302,0.960470575177818,-0.6013886103555152,0
2.4,-0.4567739326382712,-0.4941777896674913,-0.5196994721195185,-0.0381981256818012,-0.6780118088139132,-1.0411563100877543,-0.6013886103555152,0
2.97,-0.8603706551158513,0.067287626355469,0.1359049288448784,-2.1779400625877448,1.297310003812206,0.960470575177818,0.1276183684866484,0
2.8,-0.5485004604740848,-0.2760516656869805,-0.5196994721195185,-0.3056658677950442,-0.9295166428186308,0.960470575177818,0.2658253453181701,0
1.7,-0.4567739326382712,-0.7733154254743608,-0.5196994721195185,-0.0381981256818012,-1.0545428474095684,0.960470575177818,0.2658253453181701,0
2.47,-1.0071330996531531,-0.043968659916126,-0.5196994721195185,-1.643004578361259,0.6381260541034375,0.960470575177818,0.7715978498593435,0
1.78,-1.166737258087469,-0.2931986918865453,-0.6508203523123978,-1.9345444172646935,-0.6780118088139132,-1.0411563100877543,-0.6013886103555152,0
1.25,0.6255990958243302,-1.137789424227902,-0.5196994721195185,2.636479295450628,0.6381260541034375,0.960470575177818,-1.7926052806737234,0
3.1,-0.4567739326382712,-0.2150401538606217,-0.5196994721195185,-0.0381981256818012,-0.9295166428186308,0.960470575177818,0.2658253453181701,0
4.37,0.0018587065407971,-0.0571280056041641,-0.5196994721195185,1.2991405848844135,1.2109365405134302,-1.0411563100877543,0.0110570287692022,0
3.2,-0.4567739326382712,-0.1751633487453547,-0.5196994721195185,-0.0381981256818012,0.6381260541034375,-1.0411563100877543,0.2658253453181701,0
2.9,-0.8236800439815259,-0.0056869270054696,-0.5196994721195185,-1.108069094134773,-0.4088891282182459,0.960470575177818,-0.6013886103555152,0
2.8,-0.6402269883098985,-0.2106537052979424,-0.0826298714765872,-1.375536836248016,-0.9295166428186308,-1.0411563100877543,0.0110570287692022,0
4.6,-0.2733208769666438,0.216426877486568,-0.3011646717980528,-0.0381981256818012,-0.4088891282182459,0.960470575177818,-0.6013886103555152,0
3.2,-0.0898678212950165,-0.3877067200097281,-0.4322855519909321,0.817698649080576,0.6381260541034375,-1.0411563100877543,0.2658253453181701,0
4.65,-0.4567739326382712,0.4030503254260179,-0.5196994721195185,-0.0381981256818012,-0.4088891282182459,0.960470575177818,0.2658253453181701,0
2.35,-0.4934645437725967,-0.4949753257697966,0.354439729166344,-1.643004578361259,1.3926706101530224,0.960470575177818,-0.6013886103555152,0
6.85,1.1979726295198072,-0.0152573602331337,1.8841833314166037,-0.5437121582758306,-0.6780118088139132,-1.0411563100877543,0.0110570287692022,1
4.55,0.2586929844810754,-0.1460532810112098,0.5729745294878097,-0.4313757065882681,1.243988053376593,-1.0411563100877543,0.0110570287692022,0
2.6,0.3687648178840518,-0.7362299967171625,-0.5196994721195185,2.369011553337385,-1.0545428474095684,0.960470575177818,0.0110570287692022,0
1.8,-0.9135720412606234,-0.4953740938209494,-0.8256481925695704,-0.7068674809649087,-0.4088891282182459,0.960470575177818,-0.6013886103555152,0
8.6,2.295021902436139,-0.0794590164687137,1.6656485310951377,1.2991405848844135,1.297310003812206,0.960470575177818,0.2658253453181701,1
1.35,0.2770382900482382,-1.0668087111227265,0.354439729166344,-0.0381981256818012,-1.0545428474095684,0.960470575177818,-1.7926052806737234,0
1.77,-1.1722408497576178,-0.2939962279888506,-0.5196994721195185,-2.1779400625877448,-0.6780118088139132,0.960470575177818,-0.6013886103555152,0
5.8,-0.3650474048024575,0.7515736021334523,-0.0826298714765872,-0.7068674809649087,0.6381260541034375,0.960470575177818,2.672244422405577,0
2.45,-0.4567739326382712,-0.4742393871098578,-0.5196994721195185,-0.0381981256818012,1.297310003812206,0.960470575177818,0.2658253453181701,0
1.3,1.744662735421257,-1.2155491942026728,-0.0826298714765872,4.420489135345959,-1.0545428474095684,0.960470575177818,-1.7926052806737234,0
1.35,2.3317125135704644,-1.2374814370160696,1.6656485310951377,1.3526341333070615,-1.0545428474095684,0.960470575177818,-1.7926052806737234,0
3.88,-0.4567739326382712,0.0959989260384613,-0.5196994721195185,-0.0381981256818012,1.3926706101530224,0.960470575177818,-0.6013886103555152,0
1.95,-0.4567739326382712,-0.6736234126861932,-0.5196994721195185,-0.0381981256818012,0.6381260541034375,0.960470575177818,-1.7926052806737234,0
1.35,0.0202040121079599,-1.0241405296493908,-0.5196994721195185,1.3526341333070615,1.297310003812206,0.960470575177818,-1.7926052806737234,0
6.5,1.3777566240780024,-0.1552249461877211,1.6656485310951377,-0.0381981256818012,-0.9295166428186308,-1.0411563100877543,0.2658253453181701,1
2.05,-0.4567739326382712,-0.633746607570926,-0.5196994721195185,-0.0381981256818012,1.2109365405134302,-1.0411563100877543,-0.6013886103555152,0
5.6,-0.9337518773845024,1.5666554986895116,-0.738234272440984,-0.9743352230781516,1.297310003812206,0.960470575177818,2.672244422405577,0
18.0,0.998008798837734,2.552011353087761,1.2285789304522066,-0.0649448998931259,-0.6780118088139132,0.960470575177818,2.672244422405577,2
2.38,-0.4567739326382712,-0.5021531506905447,-0.5196994721195185,-0.0381981256818012,1.243988053376593,-1.0411563100877543,0.2658253453181701,0
1.65,0.8640880681974457,-1.06880255137849,0.0747151847548681,1.8447747787954287,1.2109365405134302,0.960470575177818,-1.7926052806737234,0
1.45,-0.4567739326382712,-0.8730074382625286,-0.738234272440984,0.5555802618095977,-0.6780118088139132,0.960470575177818,0.0110570287692022,0
14.0,0.4604913457198655,2.270481108973976,-0.0826298714765872,1.0316728427711706,-0.9295166428186308,-1.0411563100877543,0.7715978498593435,1
11.5,-0.5118098493397594,3.276572902032164,-0.5196994721195185,-0.0381981256818012,1.3926706101530224,-1.0411563100877543,0.2658253453181701,1
15.0,2.606892097077905,0.7890577989418033,4.288066134952726,-1.108069094134773,1.2109365405134302,-1.0411563100877543,2.672244422405577,2
1.15,0.4604913457198655,-1.1453660171998026,-0.4322855519909321,2.1015438112241425,-0.9295166428186308,0.960470575177818,-1.7926052806737234,0
7.75,2.4784749581077663,-0.2624935519477896,3.8509965343097945,-0.6801207067535839,1.2109365405134302,0.960470575177818,-0.6013886103555152,1
3.35,2.203295374600325,-0.9061051865082002,1.6656485310951377,1.165406713827792,0.6381260541034375,-1.0411563100877543,0.0110570287692022,0
7.9,-0.0164865990263655,1.0893301414597645,-0.5196994721195185,1.2456470364617651,-0.4088891282182459,0.960470575177818,2.672244422405577,1
1.85,0.5155272624213537,-0.9691105385903224,-0.5196994721195185,2.636479295450628,1.243988053376593,0.960470575177818,-1.7926052806737234,0
2.55,-0.4567739326382712,-0.4343625819945907,-0.5196994721195185,-0.0381981256818012,-0.6780118088139132,0.960470575177818,0.2658253453181701,0
2.35,-0.4567739326382712,-0.5141161922251248,-0.5196994721195185,-0.0381981256818012,-0.4088891282182459,-1.0411563100877543,-0.6013886103555152,0
4.5,0.2403476789139127,-0.1508384976250418,0.5729745294878097,-0.4661465130629904,1.243988053376593,0.960470575177818,0.0110570287692022,0
20.0,0.0018587065407971,4.929067706008832,-0.5196994721195185,1.2991405848844135,0.6381260541034375,0.960470575177818,2.672244422405577,2
4.3,-0.1999396546979929,0.0529319765139729,-0.738234272440984,1.5666083269976565,1.243988053376593,0.960470575177818,2.672244422405577,0
5.8,-0.053177210160691,0.4445222027458956,-0.5196994721195185,1.1386599396164674,-1.0545428474095684,0.960470575177818,-0.6013886103555152,0
1.77,-1.1722408497576178,-0.2939962279888506,-0.5196994721195185,-1.375536836248016,-0.6780118088139132,0.960470575177818,-0.6013886103555152,0
7.4,0.3962827762347959,0.5629563139382389,0.5729745294878097,-0.0381981256818012,-0.4088891282182459,0.960470575177818,-0.6013886103555152,1
2.8,-0.2733208769666438,-0.4363564222503541,-0.5196994721195185,0.4967373585446846,-1.0545428474095684,0.960470575177818,0.0110570287692022,0
6.5,0.6439444013914929,0.1685747113482474,0.7915093298092752,-0.0381981256818012,-1.0545428474095684,0.960470575177818,2.672244422405577,1
4.08,0.2586929844810754,-0.2808368823008124,0.7915093298092752,-0.8406013520215301,1.243988053376593,0.960470575177818,0.0110570287692022,0
2.25,-0.878715960683014,-0.2860208669657972,-0.5196994721195185,-1.2685497394027188,-1.0545428474095684,-1.0411563100877543,-0.6013886103555152,0
1.59,3.670919819973344,-1.2562235354202451,4.725135735595657,-0.3056658677950442,1.3926706101530224,0.960470575177818,-1.7926052806737234,0
2.8,-0.3778891186994715,-0.3805288950889801,-0.0826298714765872,-0.7336142551762334,-1.0545428474095684,-1.0411563100877543,0.0110570287692022,0
7.9,0.1302758455109363,0.9354056737148336,0.354439729166344,-0.0381981256818012,-1.0545428474095684,-1.0411563100877543,0.0110570287692022,1
5.5,-0.4567739326382712,0.7420031689057881,-0.5196994721195185,-0.0381981256818012,-0.6780118088139132,0.960470575177818,0.2658253453181701,0
4.35,-0.4567739326382712,0.2834199100802167,-0.5196994721195185,-0.0381981256818012,1.2109365405134302,0.960470575177818,0.2658253453181701,0
12.8,2.295021902436139,0.5904713094677734,1.6656485310951377,1.2991405848844135,-0.6780118088139132,0.960470575177818,0.2658253453181701,1
3.69,-0.4567739326382712,0.0202329963194539,-0.5196994721195185,-0.0381981256818012,-0.6780118088139132,0.960470575177818,0.2658253453181701,0
3.4,-0.2366302658323184,-0.2405613091343927,0.5729745294878097,-1.375536836248016,-0.9295166428186308,-1.0411563100877543,0.0110570287692022,0
2.3,-0.4751192382054339,-0.5248829296062469,-0.5196994721195185,-0.0381981256818012,1.2109365405134302,0.960470575177818,-0.6013886103555152,0
6.2,-0.4567739326382712,1.0211408047126576,-0.5196994721195185,-0.0381981256818012,-0.6780118088139132,0.960470575177818,0.2658253453181701,0
3.65,-0.5301551549069221,0.0648950180485532,-0.5196994721195185,-0.2521723193723958,1.3926706101530224,0.960470575177818,0.2658253453181701,0
3.4,-0.4200833215039457,-0.1221271979420495,-0.0826298714765872,-0.8406013520215301,-0.9295166428186308,-1.0411563100877543,0.0110570287692022,0
3.5,-0.5301551549069221,0.0026872020687365,-0.5196994721195185,-0.3056658677950442,-0.6780118088139132,0.960470575177818,-0.6013886103555152,0
15.3,2.606892097077905,0.8337198206709023,3.413926933666863,-0.3056658677950442,-0.4088891282182459,-1.0411563100877543,2.672244422405577,2
8.2,1.3777566240780024,0.183727897292049,1.6656485310951377,-0.0381981256818012,1.243988053376593,0.960470575177818,0.0110570287692022,1
2.9,-1.1172049330561296,0.3555969273388502,-0.8693551526338634,-1.108069094134773,1.243988053376593,0.960470575177818,2.672244422405577,0
1.59,-0.4567739326382712,-0.8171799111011547,-0.5196994721195185,-0.0381981256818012,1.2109365405134302,0.960470575177818,-1.7926052806737234,0
6.0,-0.4751192382054339,0.9657120456024364,-0.6071133922481048,0.2292696164314416,1.3926706101530224,0.960470575177818,0.7715978498593435,0
3.5,-0.5851910716084103,0.049343064053599,-0.5196994721195185,-0.412652964640341,-0.4088891282182459,0.960470575177818,-0.6013886103555152,0
2.55,0.2770382900482382,-0.7250644912848877,-0.0826298714765872,1.8340760691108997,0.6381260541034375,0.960470575177818,2.672244422405577,0
6.8,-0.4934645437725967,1.3158303945144814,-0.5196994721195185,-0.0381981256818012,0.6381260541034375,0.960470575177818,2.672244422405577,1
5.9,-0.0348319045935283,0.4616692289454605,-0.5196994721195185,0.2292696164314416,1.2109365405134302,-1.0411563100877543,-0.6013886103555152,0
2.75,-0.4567739326382712,-0.3546089717640565,-0.5196994721195185,-0.0381981256818012,1.3926706101530224,0.960470575177818,-0.6013886103555152,0
3.0,-0.7319535161457122,-0.043968659916126,-0.5196994721195185,-0.8406013520215301,-0.4088891282182459,0.960470575177818,0.0110570287692022,0
10.5,0.3320742067497264,1.476932687180161,0.354439729166344,-0.0381981256818012,1.3926706101530224,0.960470575177818,-0.6013886103555152,1
4.3,-0.4567739326382712,0.2634815075225831,-0.5196994721195185,-0.0381981256818012,0.6381260541034375,-1.0411563100877543,-0.6013886103555152,0
1.39,-0.4567739326382712,-0.8969335213316889,-0.5196994721195185,-0.0381981256818012,-0.4088891282182459,0.960470575177818,-1.7926052806737234,0
6.49,1.0108505127347476,-0.0132635199773702,1.2285789304522066,-0.0381981256818012,-1.0545428474095684,0.960470575177818,0.0110570287692022,1
1.0,-0.3191841408845506,-1.0803668248619174,-0.5196994721195185,0.2292696164314416,-0.6780118088139132,0.960470575177818,-1.7926052806737234,0
5.4,-1.2639673775934317,2.394099204831304,-0.8256481925695704,-1.910472320474502,-1.0545428474095684,0.960470575177818,2.672244422405577,0
1.08,0.0018587065407971,-1.1066855162379936,-0.5196994721195185,1.2991405848844135,-0.6780118088139132,0.960470575177818,-1.7926052806737234,0
1.15,-0.0348319045935283,-1.078372984606154,0.1359049288448784,-0.8406013520215301,-0.4088891282182459,0.960470575177818,-1.7926052806737234,0
1.16,-0.0898678212950165,-1.0656124069692685,-0.5196994721195185,1.0316728427711706,-0.6780118088139132,0.960470575177818,-1.7926052806737234,0
11.9,4.78998345957027,-0.2218192107302172,4.725135735595657,0.6866394554450873,1.243988053376593,0.960470575177818,0.2658253453181701,1
3.55,-0.8236800439815259,0.3185114985816518,-0.738234272440984,-1.108069094134773,-0.4088891282182459,-1.0411563100877543,-0.6013886103555152,0
1.75,-0.9704424885188278,-0.4818159800817586,-0.5196994721195185,-1.643004578361259,-1.0545428474095684,-1.0411563100877543,-0.6013886103555152,0
3.1,-0.4567739326382712,-0.2150401538606217,-0.5196994721195185,-0.0381981256818012,-0.9295166428186308,-1.0411563100877543,0.2658253453181701,0
3.35,0.0018587065407971,-0.3825227353447434,-0.5196994721195185,1.2991405848844135,0.6381260541034375,-1.0411563100877543,0.2658253453181701,0
3.95,-0.4567739326382712,0.1239126896191483,-0.5196994721195185,-0.0381981256818012,-0.6780118088139132,0.960470575177818,-0.6013886103555152,0
7.9,-0.0348319045935283,1.110066080119703,-0.541552952151665,1.2991405848844135,0.6381260541034375,0.960470575177818,2.672244422405577,1
4.05,-0.2182849602651556,-0.0220364171027289,-0.5196994721195185,0.4967373585446846,1.2109365405134302,0.960470575177818,0.2658253453181701,0
